62151,1,0.1
159418,1,0.1
74493,1,0.1
86882,1,0.1
72079,1,0.1
57368,1,0.1
323458,1,0.1
70339,1,0.1
85906,1,0.1
99598,1,0.1
159869,1,0.1
56482,1,0.1
97563,1,0.1
298296,1,0.1
69669,1,0.1
43494,1,0.1
73406,1,0.1
125522,1,0.1
164087,1,0.1
179270,1,0.1
63267,1,0.1
57844,1,0.1
194955,1,0.1
98063,1,0.1
48667,1,0.1
100970,1,0.1
398866,1,0.1
73798,1,0.1
46222,1,0.1
334670,1,0.1
124932,1,0.1
84850,1,0.1
149846,1,0.1
68001,1,0.1
191734,1,0.1
108785,1,0.1
127374,1,0.1
88165,1,0.1
315161,1,0.1
144049,1,0.1
143939,1,0.1
114156,1,0.1
55314,1,0.1
76052,1,0.1
122349,1,0.1
555675,1,0.1
181345,1,0.1
48311,1,0.1
107081,1,0.1
53358,1,0.1
127936,1,0.1
88329,1,0.1
45995,1,0.1
321053,1,0.1
216984,1,0.1
98140,1,0.1
125832,1,0.1
136615,1,0.1
142220,1,0.1
316703,1,0.1
96553,1,0.1
60877,1,0.1
77935,1,0.1
86455,1,0.1
43656,1,0.1
72700,1,0.1
81347,1,0.1
118323,1,0.1
59820,1,0.1
1017541,1,0.1
73044,1,0.1
41314,1,0.1
91957,1,0.1
100007,1,0.1
73798,1,0.1
337494,1,0.1
147440,1,0.1
161143,1,0.1
41723,1,0.1
126220,1,0.1
46296,1,0.1
87070,1,0.1
43048,1,0.1
168018,1,0.1
112266,1,0.1
124332,1,0.1
33200,1,0.1
112242,1,0.1
66690,1,0.1
78114,1,0.1
174538,1,0.1
44881,1,0.1
75169,1,0.1
132235,1,0.1
373094,1,0.1
73798,1,0.1
1003868,1,0.1
73444,1,0.1
74844,1,0.1
67176,1,0.1
89334,0,0.1
291705,0,0.1
35231,0,0.1
102249,0,0.1
436524,0,0.1
253737,0,0.1
51145,0,0.1
55806,0,0.1
39469,0,0.1
65058,0,0.1
28413,0,0.1
53381,0,0.1
55861,0,0.1
33732,0,0.1
34066,0,0.1
31636,0,0.1
136484,0,0.1
390056,0,0.1
91208,0,0.1
60780,0,0.1
25307,0,0.1
41781,0,0.1
38744,0,0.1
463534,0,0.1
46089,0,0.1
59846,0,0.1
43282,0,0.1
29930,0,0.1
15348,0,0.1
126445,0,0.1
37541,1,0.12000000000000001
86853,1,0.12000000000000001
43464,1,0.12000000000000001
44999,1,0.12000000000000001
48267,1,0.12000000000000001
30091,1,0.12000000000000001
133852,1,0.12000000000000001
28505,1,0.12000000000000001
44294,1,0.12000000000000001
59769,1,0.12000000000000001
100257,1,0.12000000000000001
32906,1,0.12000000000000001
41803,1,0.12000000000000001
110127,1,0.12000000000000001
41221,1,0.12000000000000001
16507,1,0.12000000000000001
42285,1,0.12000000000000001
48742,1,0.12000000000000001
93768,1,0.12000000000000001
71851,1,0.12000000000000001
39619,1,0.12000000000000001
31357,1,0.12000000000000001
107608,1,0.12000000000000001
55054,1,0.12000000000000001
24345,1,0.12000000000000001
27766,1,0.12000000000000001
165551,1,0.12000000000000001
55806,1,0.12000000000000001
17192,1,0.12000000000000001
116879,1,0.12000000000000001
91871,1,0.12000000000000001
36464,1,0.12000000000000001
76617,1,0.12000000000000001
31349,1,0.12000000000000001
78256,1,0.12000000000000001
63077,1,0.12000000000000001
62733,1,0.12000000000000001
23746,1,0.12000000000000001
111413,1,0.12000000000000001
87481,1,0.12000000000000001
73211,1,0.12000000000000001
77689,1,0.12000000000000001
35694,1,0.12000000000000001
38586,1,0.12000000000000001
88532,1,0.12000000000000001
239274,1,0.12000000000000001
97203,1,0.12000000000000001
22108,1,0.12000000000000001
38995,1,0.12000000000000001
30138,1,0.12000000000000001
55514,1,0.12000000000000001
54393,1,0.12000000000000001
18396,1,0.12000000000000001
161669,1,0.12000000000000001
144233,1,0.12000000000000001
49318,1,0.12000000000000001
67757,1,0.12000000000000001
73530,1,0.12000000000000001
77490,1,0.12000000000000001
134115,1,0.12000000000000001
49997,1,0.12000000000000001
27169,1,0.12000000000000001
31393,1,0.12000000000000001
28324,1,0.12000000000000001
23439,1,0.12000000000000001
43857,1,0.12000000000000001
61309,1,0.12000000000000001
40083,1,0.12000000000000001
20981,1,0.12000000000000001
840297,1,0.12000000000000001
33751,1,0.12000000000000001
17773,1,0.12000000000000001
37427,1,0.12000000000000001
58138,1,0.12000000000000001
55806,1,0.12000000000000001
138910,1,0.12000000000000001
69746,1,0.12000000000000001
104627,1,0.12000000000000001
19123,1,0.12000000000000001
86044,1,0.12000000000000001
23417,1,0.12000000000000001
12347,1,0.12000000000000001
20859,1,0.12000000000000001
107995,1,0.12000000000000001
48338,1,0.12000000000000001
99867,1,0.12000000000000001
15908,1,0.12000000000000001
70466,1,0.12000000000000001
36516,1,0.12000000000000001
46332,1,0.12000000000000001
104292,1,0.12000000000000001
25720,1,0.12000000000000001
39458,1,0.12000000000000001
88825,1,0.12000000000000001
155757,1,0.12000000000000001
55806,1,0.12000000000000001
829445,1,0.12000000000000001
41750,1,0.12000000000000001
45489,1,0.12000000000000001
51167,1,0.12000000000000001
44594,0,0.12000000000000001
94962,0,0.12000000000000001
9298,0,0.12000000000000001
43646,0,0.12000000000000001
163431,0,0.12000000000000001
77735,0,0.12000000000000001
18405,0,0.12000000000000001
38443,0,0.12000000000000001
12266,0,0.12000000000000001
52743,0,0.12000000000000001
5198,0,0.12000000000000001
19414,0,0.12000000000000001
29420,0,0.12000000000000001
15888,0,0.12000000000000001
13174,0,0.12000000000000001
15753,0,0.12000000000000001
53236,0,0.12000000000000001
141164,0,0.12000000000000001
53947,0,0.12000000000000001
31640,0,0.12000000000000001
8049,0,0.12000000000000001
19187,0,0.12000000000000001
16273,0,0.12000000000000001
142540,0,0.12000000000000001
25322,0,0.12000000000000001
32751,0,0.12000000000000001
26830,0,0.12000000000000001
7228,0,0.12000000000000001
3466,0,0.12000000000000001
50220,0,0.12000000000000001
27198,1,0.14
53347,1,0.14
26849,1,0.14
24879,1,0.14
36176,1,0.14
17173,1,0.14
70533,1,0.14
12532,1,0.14
24721,1,0.14
38218,1,0.14
71323,1,0.14
20128,1,0.14
24617,1,0.14
46685,1,0.14
30209,1,0.14
6305,1,0.14
24325,1,0.14
27220,1,0.14
66713,1,0.14
40297,1,0.14
27309,1,0.14
20713,1,0.14
75448,1,0.14
34926,1,0.14
11310,1,0.14
6017,1,0.14
79672,1,0.14
43455,1,0.14
6001,1,0.14
38493,1,0.14
72371,1,0.14
23229,1,0.14
48059,1,0.14
21396,1,0.14
39194,1,0.14
44691,1,0.14
40686,1,0.14
7353,1,0.14
65101,1,0.14
64295,1,0.14
45820,1,0.14
53589,1,0.14
27172,1,0.14
25608,1,0.14
65357,1,0.14
82454,1,0.14
67654,1,0.14
12384,1,0.14
18314,1,0.14
24133,1,0.14
32663,1,0.14
36774,1,0.14
9018,1,0.14
92702,1,0.14
114180,1,0.14
29081,1,0.14
46959,1,0.14
48681,1,0.14
50224,1,0.14
75413,1,0.14
26106,1,0.14
14178,1,0.14
11757,1,0.14
12873,1,0.14
13490,1,0.14
31333,1,0.14
49463,1,0.14
22377,1,0.14
9212,1,0.14
479495,1,0.14
18324,1,0.14
10177,1,0.14
21260,1,0.14
44525,1,0.14
43455,1,0.14
87547,1,0.14
38217,1,0.14
83282,1,0.14
10700,1,0.14
63983,1,0.14
11943,1,0.14
3909,1,0.14
13657,1,0.14
78692,1,0.14
27889,1,0.14
86008,1,0.14
9021,1,0.14
49576,1,0.14
21960,1,0.14
30254,1,0.14
78490,1,0.14
14844,1,0.14
21069,1,0.14
63614,1,0.14
66989,1,0.14
43455,1,0.14
504149,1,0.14
27582,1,0.14
30931,1,0.14
39551,1,0.14
30069,0,0.14
28023,0,0.14
2595,0,0.14
23355,0,0.14
55302,0,0.14
16863,0,0.14
6729,0,0.14
30834,0,0.14
5947,0,0.14
40844,0,0.14
209,0,0.14
9161,0,0.14
17559,0,0.14
7172,0,0.14
5597,0,0.14
7124,0,0.14
26439,0,0.14
64157,0,0.14
38779,0,0.14
24009,0,0.14
3461,0,0.14
8083,0,0.14
4805,0,0.14
40528,0,0.14
13866,0,0.14
19617,0,0.14
13200,0,0.14
2628,0,0.14
2289,0,0.14
25693,0,0.14
19657,1,0.16
37892,1,0.16
16801,1,0.16
13607,1,0.16
27115,1,0.16
12096,1,0.16
50178,1,0.16
6445,1,0.16
13582,1,0.16
25562,1,0.16
58949,1,0.16
13929,1,0.16
16413,1,0.16
30592,1,0.16
24498,1,0.16
2059,1,0.16
16392,1,0.16
17692,1,0.16
49614,1,0.16
26280,1,0.16
17514,1,0.16
15329,1,0.16
59472,1,0.16
23456,1,0.16
5624,1,0.16
728,1,0.16
58676,1,0.16
30696,1,0.16
1994,1,0.16
20221,1,0.16
57592,1,0.16
16743,1,0.16
31946,1,0.16
15807,1,0.16
20894,1,0.16
33458,1,0.16
25369,1,0.16
4204,1,0.16
48380,1,0.16
48173,1,0.16
30909,1,0.16
39261,1,0.16
21684,1,0.16
20710,1,0.16
49512,1,0.16
27635,1,0.16
50361,1,0.16
7884,1,0.16
10365,1,0.16
20446,1,0.16
20643,1,0.16
26179,1,0.16
6129,1,0.16
62791,1,0.16
97921,1,0.16
15961,1,0.16
33547,1,0.16
35408,1,0.16
32863,1,0.16
60911,1,0.16
17297,1,0.16
6204,1,0.16
3209,1,0.16
5297,1,0.16
9194,1,0.16
23658,1,0.16
38852,1,0.16
12985,1,0.16
5595,1,0.16
171915,1,0.16
11130,1,0.16
8606,1,0.16
12626,1,0.16
32557,1,0.16
30696,1,0.16
66305,1,0.16
22184,1,0.16
70155,1,0.16
5783,1,0.16
50116,1,0.16
7675,1,0.16
2377,1,0.16
9730,1,0.16
62784,1,0.16
16451,1,0.16
73167,1,0.16
4918,1,0.16
35268,1,0.16
13235,1,0.16
20744,1,0.16
62253,1,0.16
5931,1,0.16
12218,1,0.16
46436,1,0.16
36331,1,0.16
30696,1,0.16
213435,1,0.16
17275,1,0.16
25355,1,0.16
29212,1,0.16
19849,0,0.16
11975,0,0.16
1317,0,0.16
14145,0,0.16
22833,0,0.16
4191,0,0.16
1992,0,0.16
23109,0,0.16
3361,0,0.16
28651,0,0.16
0,0,0.16
4714,0,0.16
11110,0,0.16
2522,0,0.16
3811,0,0.16
2291,0,0.16
12468,0,0.16
50330,0,0.16
25339,0,0.16
17140,0,0.16
1646,0,0.16
2357,0,0.16
1053,0,0.16
21052,0,0.16
5579,0,0.16
11062,0,0.16
7297,0,0.16
1214,0,0.16
1565,0,0.16
14938,0,0.16
15222,1,0.18
30094,1,0.18
10624,1,0.18
6178,1,0.18
17347,1,0.18
8360,1,0.18
39039,1,0.18
4196,1,0.18
7256,1,0.18
18207,1,0.18
47254,1,0.18
9944,1,0.18
10036,1,0.18
23013,1,0.18
17752,1,0.18
898,1,0.18
12815,1,0.18
11709,1,0.18
37238,1,0.18
21351,1,0.18
10363,1,0.18
13037,1,0.18
47097,1,0.18
16041,1,0.18
3823,1,0.18
263,1,0.18
44749,1,0.18
23374,1,0.18
0,1,0.18
14039,1,0.18
47322,1,0.18
12243,1,0.18
19722,1,0.18
11565,1,0.18
11247,1,0.18
24411,1,0.18
15709,1,0.18
2474,1,0.18
32547,1,0.18
39117,1,0.18
20711,1,0.18
29581,1,0.18
18565,1,0.18
17413,1,0.18
36196,1,0.18
12218,1,0.18
38834,1,0.18
5191,1,0.18
5668,1,0.18
17390,1,0.18
13777,1,0.18
16483,1,0.18
4423,1,0.18
47708,1,0.18
85635,1,0.18
10442,1,0.18
24263,1,0.18
27952,1,0.18
23749,1,0.18
50300,1,0.18
13665,1,0.18
3215,1,0.18
862,1,0.18
1867,1,0.18
6473,1,0.18
17061,1,0.18
29432,1,0.18
7796,1,0.18
3133,1,0.18
63378,1,0.18
7694,1,0.18
7552,1,0.18
6136,1,0.18
24196,1,0.18
23374,1,0.18
48569,1,0.18
14535,1,0.18
58132,1,0.18
2566,1,0.18
39537,1,0.18
5735,1,0.18
1443,1,0.18
7276,1,0.18
50111,1,0.18
10059,1,0.18
59862,1,0.18
1388,1,0.18
25767,1,0.18
6021,1,0.18
15621,1,0.18
51394,1,0.18
1878,1,0.18
7139,1,0.18
32898,1,0.18
22049,1,0.18
23374,1,0.18
80346,1,0.18
9987,1,0.18
22203,1,0.18
22157,1,0.18
11025,0,0.18
7201,0,0.18
504,0,0.18
6969,0,0.18
7088,0,0.18
2817,0,0.18
771,0,0.18
16210,0,0.18
1405,0,0.18
16341,0,0.18
0,0,0.18
3073,0,0.18
5517,0,0.18
1075,0,0.18
2829,0,0.18
1174,0,0.18
5543,0,0.18
37374,0,0.18
15627,0,0.18
11615,0,0.18
538,0,0.18
0,0,0.18
0,0,0.18
11858,0,0.18
1562,0,0.18
6066,0,0.18
4859,0,0.18
847,0,0.18
1068,0,0.18
9155,0,0.18
11805,1,0.2
24785,1,0.2
5766,1,0.2
2964,1,0.2
11415,1,0.2
6713,1,0.2
30826,1,0.2
3363,1,0.2
4766,1,0.2
13568,1,0.2
34325,1,0.2
7478,1,0.2
7458,1,0.2
18656,1,0.2
13998,1,0.2
460,1,0.2
9941,1,0.2
8589,1,0.2
29741,1,0.2
18618,1,0.2
5193,1,0.2
11410,1,0.2
33839,1,0.2
11405,1,0.2
2752,1,0.2
2,1,0.2
28211,1,0.2
16893,1,0.2
0,1,0.2
10811,1,0.2
38722,1,0.2
8873,1,0.2
11736,1,0.2
8598,1,0.2
7764,1,0.2
18607,1,0.2
9749,1,0.2
1763,1,0.2
16385,1,0.2
32076,1,0.2
15411,1,0.2
23832,1,0.2
16740,1,0.2
14590,1,0.2
21792,1,0.2
6991,1,0.2
28573,1,0.2
3292,1,0.2
2597,1,0.2
15509,1,0.2
10139,1,0.2
8703,1,0.2
2908,1,0.2
38104,1,0.2
72910,1,0.2
8080,1,0.2
18462,1,0.2
22365,1,0.2
19261,1,0.2
34384,1,0.2
11640,1,0.2
2052,1,0.2
263,1,0.2
914,1,0.2
4722,1,0.2
10228,1,0.2
21375,1,0.2
5632,1,0.2
2057,1,0.2
27916,1,0.2
5475,1,0.2
6617,1,0.2
2322,1,0.2
18583,1,0.2
16893,1,0.2
30308,1,0.2
10939,1,0.2
47318,1,0.2
689,1,0.2
30157,1,0.2
4110,1,0.2
855,1,0.2
6126,1,0.2
40220,1,0.2
7056,1,0.2
47112,1,0.2
93,1,0.2
20880,1,0.2
2006,1,0.2
13631,1,0.2
42676,1,0.2
808,1,0.2
4387,1,0.2
27207,1,0.2
17882,1,0.2
16893,1,0.2
35932,1,0.2
4752,1,0.2
19669,1,0.2
16498,1,0.2
5911,0,0.2
5640,0,0.2
0,0,0.2
2308,0,0.2
2043,0,0.2
2014,0,0.2
534,0,0.2
8342,0,0.2
757,0,0.2
8161,0,0.2
0,0,0.2
2456,0,0.2
1474,0,0.2
848,0,0.2
2090,0,0.2
464,0,0.2
1874,0,0.2
20048,0,0.2
7274,0,0.2
6449,0,0.2
0,0,0.2
0,0,0.2
0,0,0.2
3214,0,0.2
385,0,0.2
3738,0,0.2
2730,0,0.2
475,0,0.2
714,0,0.2
6687,0,0.2
10179,1,0.22
21361,1,0.22
2644,1,0.22
